date,sentiment_geopolitical,oil_relevance_geopolitical,news_count_geopolitical,positive_prob_geopolitical,neutral_prob_geopolitical,negative_prob_geopolitical
2011-10-10,0.032992249354720116,1.0,1,0.056839995086193085,0.9193121790885925,0.02384774573147297
2011-10-12,-0.9643815569579601,2.0,1,0.008815128356218338,0.01798822171986103,0.9731966853141785
2011-10-13,0.22099865538378557,1.0,3,0.2812947854399681,0.6584090689818064,0.06029613005618254
2011-10-14,-0.8481582682579756,1.5,2,0.06275749392807484,0.026326739229261875,0.9109157621860504
2011-10-18,0.014294670894742012,2.0,1,0.04005596786737442,0.9341827630996704,0.025761296972632408
2011-10-20,-0.18527192249894142,1.0,1,0.06076815351843834,0.6931917667388916,0.24604007601737976
2011-10-21,0.2005814916919917,1.0,2,0.2249796763062477,0.7506221532821655,0.024398184614256024
2011-10-26,-0.39147829823195934,2.0,2,0.033899178728461266,0.5407233536243439,0.4253774769604206
2011-10-31,-0.2017645314335823,1.0,1,0.06586145609617233,0.6665125489234924,0.26762598752975464
2011-11-01,-0.8128701178357005,2.0,2,0.027177748270332813,0.13277441076934338,0.8400478661060333
2011-11-02,-0.2836023438721895,1.5,2,0.1811652174219489,0.35406722128391266,0.46476756129413843
2011-11-07,0.3772791833616793,1.5,2,0.39645690098404884,0.5843653827905655,0.019177717622369528
2011-11-09,-0.09977421164512634,1.0,1,0.06434617936611176,0.7715334296226501,0.1641203910112381
2011-11-10,0.017318563535809517,1.0,1,0.04778237268328667,0.9217538237571716,0.03046380914747715
2011-11-11,0.33004363207146525,2.5,2,0.34527289867401123,0.6394978016614914,0.015229266602545977
2011-11-14,-0.6849524304270744,2.0,1,0.09235090762376785,0.13034573197364807,0.7773033380508423
2011-11-15,-0.6846871376037598,1.0,2,0.04897528886795044,0.21736232936382294,0.7336624264717102
2011-11-16,-0.049916853196918964,1.5,2,0.39212687220424414,0.16582932323217392,0.4420437254011631
2011-11-17,-0.7503462247550488,1.0,1,0.04157443717122078,0.16650496423244476,0.7919206619262695
2011-11-22,0.04385312646627426,2.0,1,0.06044097617268562,0.9229711890220642,0.01658784970641136
2011-11-23,-0.8540395423769951,2.0,1,0.014719612896442413,0.11652128398418427,0.8687591552734375
2011-11-24,0.6870694942772388,2.0,1,0.7151255011558533,0.2568185329437256,0.028056006878614426
2011-11-28,0.7694116998463869,1.0,1,0.7776750922203064,0.21406154334545135,0.008263392373919487
2011-11-29,-0.32465579360723495,2.0,1,0.04359445720911026,0.5881553292274475,0.3682502508163452
2011-12-01,-0.20763826432327429,1.6666666666666667,3,0.034337738528847694,0.7236862381299337,0.24197600285212198
2011-12-04,-0.8472372628748417,1.0,1,0.02846565470099449,0.09583136439323425,0.8757029175758362
2011-12-05,-0.35787828359752893,1.75,4,0.1251221103593707,0.3918774798512459,0.48300039395689964
2011-12-06,-0.4675158355385065,2.0,3,0.1008375162879626,0.33080917162199813,0.5683533518264691
2011-12-12,0.6405920907855034,1.0,1,0.6594587564468384,0.321674644947052,0.01886666566133499
2011-12-13,-0.41988904401659966,1.0,1,0.05549060180783272,0.4691298305988312,0.4753796458244324
2011-12-14,0.1340717002749443,2.0,1,0.1599249392747879,0.8142217993736267,0.025853238999843597
2011-12-15,-0.5499641336500645,2.0,2,0.02966907247900963,0.3906976953148842,0.5796332061290741
2011-12-18,-0.4537542024627328,2.0,2,0.022968614473938942,0.5003085769712925,0.47672281693667173
2011-12-21,0.08568205591291189,2.0,1,0.10010838508605957,0.8854653239250183,0.014426329173147678
2011-12-23,0.2958664900312821,2.0,3,0.33916293643414974,0.6175406066079935,0.04329644640286764
2011-12-27,-0.6575975678861141,1.0,1,0.04647514596581459,0.24945209920406342,0.7040727138519287
2011-12-29,0.19268241710960865,2.0,1,0.20269054174423218,0.7873013615608215,0.010008124634623528
2011-12-30,0.5716827362775803,2.0,1,0.7337982654571533,0.10408622026443481,0.16211552917957306
2011-12-31,0.38534399680793285,1.0,2,0.4456731081008911,0.4939977824687958,0.06032911129295826
2012-01-02,-0.15510890694955984,1.3333333333333333,3,0.17925079228977361,0.4863894985367854,0.33435969923933345
2012-01-03,-0.3451877509554227,1.6666666666666667,3,0.04838559217751026,0.5580410473048687,0.39357334313293296
2012-01-08,-0.7263799402862787,1.0,1,0.019550075754523277,0.23451994359493256,0.745930016040802
2012-01-09,-0.9113252330571413,1.0,1,0.0130490493029356,0.06257659941911697,0.9243742823600769
2012-01-11,-0.7153118252754211,1.0,1,0.06899005174636841,0.14670807123184204,0.7843018770217896
2012-01-12,-0.0074638184159994125,1.0,3,0.1433442421257496,0.70584770043691,0.150808060541749
2012-01-14,-0.27012419141829014,1.5,2,0.07424521259963512,0.5813854038715363,0.34436940401792526
2012-01-16,0.85174317099154,1.0,1,0.875223696231842,0.10129575431346893,0.023480525240302086
2012-01-17,-0.8434595055878162,2.0,1,0.05295852944254875,0.05062342435121536,0.896418035030365
2012-01-18,0.20952323451638222,1.0,1,0.2177335023880005,0.7740561962127686,0.008210267871618271
2012-01-19,-0.5079950168728828,2.0,1,0.07342570275068283,0.3451535105705261,0.5814207196235657
2012-01-20,0.03387892059981823,2.0,1,0.053629614412784576,0.9266196489334106,0.019750693812966347
2012-01-21,0.849458010867238,3.0,1,0.8656810522079468,0.11809589713811874,0.016223041340708733
2012-01-22,0.017472021281719208,2.0,1,0.04450409859418869,0.9284637570381165,0.027032077312469482
2012-01-23,-0.045149513985961676,2.5,2,0.4257515510544181,0.10334734991192818,0.47090106504037976
2012-01-24,0.04212710075080395,1.0,1,0.06635954231023788,0.9094080328941345,0.024232441559433937
2012-01-29,-0.16424912959337234,3.0,1,0.09943040460348129,0.6368900537490845,0.26367953419685364
2012-01-30,-0.12508624698966742,1.5,4,0.07096591359004378,0.7329819202423096,0.1960521605797112
2012-02-01,0.16512949764728546,2.0,1,0.18306131660938263,0.7990068793296814,0.017931818962097168
2012-02-02,0.06331304460763931,2.0,1,0.10807204991579056,0.8471689820289612,0.044759005308151245
2012-02-03,-0.8913717027753592,1.0,1,0.017431581392884254,0.07376517355442047,0.9088032841682434
2012-02-06,0.9001334998756647,1.0,1,0.9217093586921692,0.05671469867229462,0.02157585881650448
2012-02-07,-0.2696455027908087,1.5,2,0.04994520545005798,0.6304640620946884,0.31959070824086666
2012-02-08,-0.2699556932784617,2.0,4,0.10428297379985452,0.5214783754199743,0.3742386670783162
2012-02-09,-0.09255623444914818,2.0,2,0.15152063220739365,0.604402482509613,0.24407686665654182
2012-02-10,0.09354600496590137,2.0,1,0.11063205450773239,0.8722819089889526,0.017086049541831017
2012-02-12,-0.3136166129261255,1.5,2,0.061802735552191734,0.5627779364585876,0.37541934847831726
2012-02-13,0.0874527283012867,1.0,1,0.10484272986650467,0.8777673244476318,0.017390001565217972
2012-02-14,0.33680569753050804,2.0,1,0.3730602562427521,0.5906851887702942,0.036254558712244034
2012-02-15,-0.7648845724761486,1.0,1,0.025030512362718582,0.1850544512271881,0.7899150848388672
2012-02-17,-0.23976880544796586,1.25,4,0.09275133209303021,0.5747285094112158,0.3325201375409961
2012-02-19,-0.7004436515271664,2.0,1,0.031272683292627335,0.23701104521751404,0.7317163348197937
2012-02-22,0.08401007503271103,2.2,5,0.32151938751339915,0.4409713074564934,0.2375093124806881
2012-02-24,-0.4868333339691162,2.0,2,0.021514691412448883,0.4701372589915991,0.5083480253815651
2012-02-25,-0.08720777928829193,2.0,1,0.13102176785469055,0.6507487297058105,0.21822954714298248
2012-02-26,-0.03453049249947071,3.0,1,0.02850247733294964,0.9084645509719849,0.06303296983242035
2012-02-28,-0.1947293778260549,1.6666666666666667,3,0.07908765971660614,0.647095263004303,0.273817037542661
2012-02-29,0.6727592819370329,1.5,2,0.692298173904419,0.2881629765033722,0.019538891967386007
2012-03-01,-0.3000459410250187,2.0,1,0.033884938806295395,0.6321842074394226,0.3339308798313141
2012-03-02,-0.7516498719342053,2.5,2,0.01997424615547061,0.2084016390144825,0.7716241180896759
2012-03-04,-0.5025350991636515,2.0,2,0.07519758306443691,0.34706973284482956,0.5777326822280884
2012-03-05,0.24221249762922525,2.0,2,0.3430164437741041,0.5561796128749847,0.10080394614487886
2012-03-07,0.1457385178655386,2.0,1,0.15929678082466125,0.827144980430603,0.013558262959122658
2012-03-08,-0.31547105809052783,1.3333333333333333,3,0.1281774149586757,0.42817408839861554,0.4436484730492036
2012-03-12,0.052956427447497845,1.0,1,0.06726919859647751,0.9184180498123169,0.014312771148979664
2012-03-13,0.012779386714100838,1.3333333333333333,3,0.32576686640580493,0.36124566321571666,0.3129874796917041
2012-03-15,-0.44160617763797444,2.0,3,0.19085709502299628,0.17667964162925878,0.6324632726609707
2012-03-16,-0.7688903789967299,2.0,1,0.020019473508000374,0.19107070565223694,0.7889098525047302
2012-03-18,0.18947924301028252,3.0,1,0.2218698412179947,0.7457395792007446,0.03239059820771217
2012-03-19,-0.4466857938095927,1.0,2,0.04824305512011051,0.4568280829116702,0.49492884892970324
2012-03-20,0.766938179731369,2.0,1,0.8681960105895996,0.030546139925718307,0.10125783085823059
2012-03-22,-0.24527225270867348,2.0,2,0.14780506864190102,0.4591176174581051,0.3930773213505745
2012-03-26,-0.9286325881257653,2.0,1,0.014248757623136044,0.042869869619607925,0.9428813457489014
2012-03-29,-0.058588119223713875,1.5,2,0.04571999050676823,0.8499718904495239,0.1043081097304821
2012-03-30,0.06405426561832428,2.0,1,0.08101305365562439,0.9020281434059143,0.01695878803730011
2012-04-02,-0.8403402434196323,2.0,2,0.044856114545837045,0.06994748301804066,0.8851963579654694
2012-04-03,0.07084475457668304,3.0,1,0.10075068473815918,0.8693433403968811,0.029905930161476135
2012-04-04,0.9004003144800663,1.0,1,0.9365252256393433,0.02734990231692791,0.03612491115927696
2012-04-05,-0.04033677279949188,2.3333333333333335,3,0.35724789276719093,0.24516743421554565,0.3975846655666828
2012-04-06,-0.455541605129838,1.5,2,0.04721159674227238,0.4500352246686816,0.5027532018721104
2012-04-09,-0.8622074034065008,2.5,2,0.019600102677941322,0.09859236795455217,0.8818075060844421
2012-04-11,-0.6743813287466764,1.5,2,0.025385232642292976,0.2748482320457697,0.6997665613889694
2012-04-12,-0.5765261198394,2.25,4,0.05513601144775748,0.31320189172402024,0.6316621312871575
2012-04-13,0.25275302259251475,2.0,2,0.2642013430595398,0.7243503332138062,0.011448320467025042
2012-04-16,-0.30464769651492435,1.6666666666666667,3,0.05855876828233401,0.5782348029315472,0.3632064647972584
2012-04-18,-0.2435155836865306,2.5,2,0.1470070332288742,0.46247028559446335,0.3905226169154048
2012-04-19,-0.008606217801570892,2.0,1,0.060758598148822784,0.8698766231536865,0.06936481595039368
2012-04-20,-0.2647779919207096,2.0,1,0.03695651516318321,0.661309003829956,0.3017345070838928
2012-04-24,0.17335328770180544,1.3333333333333333,3,0.35711178307731944,0.4591297674924135,0.18375849537551403
2012-04-26,0.041475726291537285,2.0,1,0.0626777932047844,0.916120171546936,0.02120206691324711
2012-04-27,-0.010847527533769608,1.5,2,0.44806463830173016,0.09302316978573799,0.45891216583549976
2012-04-30,0.3295526895672083,1.0,2,0.341236837208271,0.6470789909362793,0.011684147641062737
2012-05-02,-0.3077218132093549,2.0,2,0.0682381596416235,0.5558018684387207,0.3759599728509784
2012-05-03,-0.027791444212198257,1.5,2,0.054661886766552925,0.8628847897052765,0.08245333097875118
2012-05-07,-0.01278725266456604,2.0,1,0.036168623715639114,0.9148755073547363,0.048955876380205154
2012-05-08,-0.11972613027319312,2.25,4,0.19815576588734984,0.4839623309671879,0.31788189616054296
2012-05-10,0.22847263980656862,2.0,1,0.2425096184015274,0.7434534430503845,0.014036978594958782
2012-05-11,-0.40788466902449727,2.0,2,0.06722791353240609,0.457659550011158,0.47511258255690336
2012-05-13,-0.8880798630416393,1.0,1,0.0166788287460804,0.07856249064207077,0.9047586917877197
2012-05-14,0.03580367844551802,2.0,1,0.0499090813100338,0.9359855055809021,0.014105402864515781
2012-05-15,0.048440263606607914,2.0,4,0.33771924767643213,0.3730017617344856,0.2892789840698242
2012-05-16,0.030253451317548752,2.0,1,0.06930214166641235,0.8916491866111755,0.0390486903488636
2012-05-17,-0.9431659886613488,1.0,1,0.010569899342954159,0.0356941781938076,0.953735888004303
2012-05-18,-0.07682599499821663,2.0,1,0.03410186991095543,0.8549702167510986,0.11092786490917206
2012-05-21,-0.11660221219062805,2.0,1,0.06679344177246094,0.7498109340667725,0.183395653963089
2012-05-22,0.0727248340845108,2.0,1,0.09470512717962265,0.8833145499229431,0.021980293095111847
2012-05-23,0.19047224149107933,1.0,1,0.22173014283180237,0.7470119595527649,0.03125790134072304
2012-05-25,-0.4977739801009496,1.6666666666666667,3,0.052274227142333984,0.3976775680979093,0.5500482072432836
2012-05-26,-0.026847153902053833,2.0,1,0.037352897226810455,0.8984470963478088,0.06420005112886429
2012-05-28,-0.1124555915594101,1.0,1,0.1996326893568039,0.4882791340351105,0.312088280916214
2012-05-29,0.17292414791882038,2.0,2,0.46289911679923534,0.24712589662522078,0.28997496888041496
2012-05-30,0.05367024801671505,2.0,1,0.08172781765460968,0.8902146220207214,0.02805756963789463
2012-05-31,-0.07246779495229323,1.3333333333333333,3,0.3844479986776908,0.1586361825466156,0.4569157936299841
2012-06-01,-0.7839362435042858,1.0,1,0.028287667781114578,0.15948833525180817,0.8122239112854004
2012-06-02,-0.5835743248462677,1.0,1,0.020812422037124634,0.37480077147483826,0.6043867468833923
2012-06-04,-0.6611596425063908,2.0,2,0.04234691662713885,0.254146508872509,0.7035065591335297
2012-06-06,0.18150509987026453,2.0,1,0.18987183272838593,0.8017614483833313,0.008366732858121395
2012-06-07,-0.5415959693491459,1.0,1,0.022448983043432236,0.41350609064102173,0.5640449523925781
2012-06-08,0.8594331219792366,2.0,1,0.9118092656135559,0.035814594477415085,0.052376143634319305
2012-06-09,-0.8961518239229918,1.0,1,0.0214358139783144,0.06097656860947609,0.9175876379013062
2012-06-12,0.057494472712278366,1.0,2,0.18557162396609783,0.6863512694835663,0.12807715125381947
2012-06-13,0.014101400971412659,2.0,1,0.043141208589076996,0.9278189539909363,0.029039807617664337
2012-06-14,-0.20544728264212608,3.0,2,0.2650204077363014,0.26451192051172256,0.4704676903784275
2012-06-15,-0.15371490269899368,1.5,2,0.04048210009932518,0.7653209269046783,0.19419700279831886
2012-06-16,0.0007254276424646378,2.0,1,0.028851158916950226,0.9430230855941772,0.028125731274485588
2012-06-17,-0.9304299466311932,1.0,1,0.017141271382570267,0.03528756648302078,0.9475712180137634
2012-06-18,0.3099488774314523,1.5,2,0.4594196733087301,0.39110949262976646,0.14947079587727785
2012-06-21,0.2620934583246708,1.3333333333333333,3,0.3616861552000046,0.5387211044629415,0.09959269687533379
2012-06-22,0.8757195770740509,2.0,1,0.9206724762916565,0.034374501556158066,0.04495289921760559
2012-06-24,-0.12832749262452126,1.0,1,0.048327576369047165,0.7750173211097717,0.17665506899356842
2012-06-25,-0.6484139114618301,1.0,1,0.03198830783367157,0.2876095175743103,0.6804022192955017
2012-06-26,-0.15549134276807308,2.0,2,0.3345929943025112,0.17532270215451717,0.4900843370705843
2012-06-27,-0.2674502283334732,2.0,2,0.13255036622285843,0.4674490615725517,0.40000059455633163
2012-06-28,0.15806827414780855,3.0,1,0.17081324756145477,0.8164417743682861,0.012744973413646221
2012-06-29,0.10584142804145813,1.0,1,0.5321754217147827,0.041490569710731506,0.4263339936733246
2012-07-01,0.014709267765283585,1.0,1,0.04055561125278473,0.9335980415344238,0.025846343487501144
2012-07-02,0.8760795267298818,2.5,2,0.9157459139823914,0.04458771180361509,0.039666387252509594
2012-07-04,-0.43383205961436033,2.0,2,0.04424451757222414,0.477678868919611,0.4780765771865845
2012-07-05,-0.44657567515969276,2.0,1,0.05514135584235191,0.4431416988372803,0.5017170310020447
2012-07-07,0.6227777600288391,2.0,1,0.7772337794303894,0.06831016391515732,0.1544560194015503
2012-07-09,0.07211199589073658,2.0,2,0.12562302313745022,0.8208659887313843,0.05351102724671364
2012-07-10,-0.6748727361361185,1.6666666666666667,3,0.04754233360290527,0.2300425743063291,0.7224150697390238
2012-07-13,0.3325459191109985,1.25,4,0.4216982014477253,0.4891494959592819,0.08915228233672678
2012-07-14,0.08263135701417923,1.0,1,0.1537797898054123,0.7750717997550964,0.07114843279123306
2012-07-15,0.05886194109916687,1.0,1,0.07737157493829727,0.9041188359260559,0.0185096338391304
2012-07-16,0.29635979048907757,2.0,1,0.3068304657936096,0.6826989054679871,0.010470675304532051
2012-07-17,-0.9120737674335638,1.6666666666666667,3,0.028027021636565525,0.031872122238079705,0.9401007890701294
2012-07-18,-0.9034510003402829,1.0,1,0.012464608065783978,0.07161974161863327,0.9159156084060669
2012-07-19,-0.9544665412977338,2.0,1,0.013491074554622173,0.018551258370280266,0.967957615852356
2012-07-23,-0.7994311861693859,1.0,1,0.020925898104906082,0.15871702134609222,0.820357084274292
2012-07-24,0.39821405708789825,1.0,1,0.5924457907676697,0.2133224755525589,0.19423173367977142
2012-07-25,-0.3350101448595524,1.5,2,0.14134139567613602,0.3823070880025625,0.4763515405356884
2012-07-26,-0.12530216947197914,2.0,1,0.05935719236731529,0.7559834718704224,0.18465936183929443
2012-07-29,-0.08683505654335022,2.0,1,0.24866625666618347,0.41583240032196045,0.3355013132095337
2012-07-30,-0.6159783229231834,2.0,1,0.08064679056406021,0.22272807359695435,0.6966251134872437
2012-07-31,0.9216527109965682,2.0,1,0.9338265657424927,0.053999584168195724,0.012173854745924473
2012-08-01,0.04396079108119011,2.0,1,0.08987843245267868,0.864203929901123,0.04591764137148857
2012-08-02,0.9222757145762444,3.0,1,0.9489189982414246,0.024437712505459785,0.026643283665180206
2012-08-03,0.10967656038701534,2.0,1,0.12325868010520935,0.8631592392921448,0.013582119718194008
2012-08-05,-0.8010917343199253,2.0,1,0.02232503518462181,0.1542581170797348,0.8234167695045471
2012-08-06,0.21923070773482323,2.0,1,0.26669934391975403,0.6858320236206055,0.0474686361849308
2012-08-08,-0.6346813340981802,2.6666666666666665,3,0.028090685606002808,0.30913729468981427,0.662772019704183
2012-08-10,-0.2951327874325216,2.0,2,0.19078549649566412,0.32329616975039244,0.4859182839281857
2012-08-16,0.03270038031041622,1.5,2,0.08032878115773201,0.8720428049564362,0.04762840084731579
2012-08-17,0.004056399688124657,2.0,1,0.032993610948324203,0.938069224357605,0.028937211260199547
2012-08-18,-0.6942258551716805,1.0,1,0.034574322402477264,0.23662547767162323,0.7288001775741577
2012-08-20,-0.730557894334197,1.0,1,0.021694505587220192,0.2260531485080719,0.7522523999214172
2012-08-21,0.5959115838631988,2.0,1,0.6083856225013733,0.3791404068470001,0.012474038638174534
2012-08-23,0.08090816189845403,2.3333333333333335,3,0.12296285728613536,0.8349824150403341,0.04205469538768133
2012-08-24,0.0908679695179065,2.0,3,0.4093194355567296,0.2722291157891353,0.3184514660388231
2012-08-25,-0.8409680034965277,1.0,1,0.01734519936144352,0.12434165924787521,0.8583132028579712
2012-08-26,-0.35717250872403383,1.0,2,0.10025546420365572,0.44231658801436424,0.45742797292768955
2012-08-28,0.025277338922023773,1.0,1,0.06873992085456848,0.8877975344657898,0.04346258193254471
2012-08-29,0.019138656556606293,1.5,2,0.35635440051555634,0.3064298462122679,0.33721574395895004
2012-08-30,-0.9544384609907866,1.0,1,0.010254012420773506,0.025053538382053375,0.9646924734115601
2012-09-04,-0.48582288692705333,1.5,2,0.039842571364715695,0.4344919631257653,0.525665458291769
2012-09-05,-0.5515750646591187,2.0,1,0.041723549365997314,0.3649778962135315,0.593298614025116
2012-09-06,0.043688490986824036,2.0,1,0.07098396867513657,0.9017205238342285,0.02729547768831253
2012-09-07,-0.7161191329360008,2.0,1,0.082835353910923,0.11821020394563675,0.7989544868469238
2012-09-11,0.7680883593857288,1.0,1,0.7900694012641907,0.1879495531320572,0.021981041878461838
2012-09-12,0.12888643331825733,2.5,2,0.43750402331352234,0.2538783848285675,0.308617589995265
2012-09-13,0.02951245941221714,2.0,2,0.29306227900087833,0.443387895822525,0.2635498195886612
2012-09-14,-0.12894625030457973,2.0,2,0.275842497125268,0.31936879456043243,0.4047887474298477
2012-09-16,0.1346166878938675,1.0,1,0.18471132218837738,0.7651940584182739,0.05009463429450989
2012-09-17,0.484684556722641,1.0,1,0.6842561960220337,0.11617211252450943,0.1995716392993927
2012-09-18,0.16357640270143747,1.0,2,0.21674023568630219,0.7300959527492523,0.05316383298486471
2012-09-20,-0.5996444895863533,1.0,1,0.03995566815137863,0.32044416666030884,0.6396001577377319
2012-09-24,-0.14746390717724958,1.6666666666666667,3,0.22636487086613974,0.39980636661251384,0.3738287780433893
2012-09-25,-0.06458044052124023,2.5,2,0.061049845069646835,0.8133198618888855,0.12563028559088707
2012-09-26,-0.10137744899839163,2.5,2,0.044175442308187485,0.8102717101573944,0.1455528913065791
2012-09-27,-0.11509258486330509,1.3333333333333333,3,0.029438103859623272,0.8260312477747599,0.14453068872292837
2012-09-28,-0.5308679854497313,1.0,2,0.07054134551435709,0.328049311414361,0.6014093309640884
2012-09-30,-0.3972361385822296,1.0,1,0.0385497510433197,0.5256643891334534,0.4357858896255493
2012-10-03,-0.5748188818494478,1.3333333333333333,3,0.036149015029271446,0.35288308064142865,0.6109678968787193
2012-10-04,-0.03541345149278641,1.0,1,0.09343502670526505,0.7777165174484253,0.12884847819805145
2012-10-05,-0.1442105919122696,1.0,1,0.03617168962955475,0.7834460139274597,0.18038228154182434
2012-10-06,-0.6745505705475807,1.0,1,0.03564312309026718,0.2541631758213043,0.7101936936378479
2012-10-08,-0.8099434543401003,1.0,1,0.026183469220995903,0.13768959045410156,0.8361269235610962
2012-10-09,0.9337024465203285,2.0,1,0.949386715888977,0.034929122775793076,0.01568426936864853
2012-10-11,-0.8864942025393248,2.0,1,0.02324707992374897,0.06701171398162842,0.9097412824630737
2012-10-12,0.026210537180304527,2.0,1,0.04552123695611954,0.9351680278778076,0.01931069977581501
2012-10-14,-0.08490552380681038,1.5,2,0.12089822068810463,0.6732980310916901,0.205803744494915
2012-10-15,-0.6661590784788132,2.0,1,0.04657478630542755,0.24069128930568695,0.7127338647842407
2012-10-19,0.03239367716014385,1.0,1,0.05415767431259155,0.9240782856941223,0.0217639971524477
2012-10-21,-0.3765185638330877,1.5,2,0.1335497652180493,0.356381862424314,0.510068329051137
2012-10-22,-0.3773830784484744,1.75,4,0.07736667850986123,0.46788358874619007,0.45474975695833564
2012-10-23,0.47634770767763257,1.5,2,0.4936593137681484,0.4890291318297386,0.017311606090515852
2012-11-02,0.03255900740623474,1.8,5,0.3891287026926875,0.25430158600211145,0.35656969528645277
2012-11-04,-0.3233437277376652,2.0,2,0.06301399134099483,0.5506282895803452,0.38635771907866
2012-11-08,-0.3910677945241332,1.25,4,0.05676130298525095,0.4954095669090748,0.44782909750938416
2012-11-13,-0.8921485422179103,1.0,1,0.014543426223099232,0.0787646546959877,0.9066919684410095
2012-11-14,-0.5445658437286814,2.3333333333333335,3,0.037329038294653095,0.3807760675748189,0.5818948820233345
2012-11-15,-0.9442139659076929,2.0,1,0.013824542984366417,0.028136948123574257,0.9580385088920593
2012-11-16,-0.5477727232500911,1.5,2,0.11898018140345812,0.21426694560796022,0.6667529046535492
2012-11-20,-0.1188268780708313,1.4,5,0.20024697296321392,0.48067918717861174,0.31907385103404523
2012-11-21,0.2050199043005705,2.0,1,0.21817681193351746,0.7686662673950195,0.013156907632946968
2012-11-27,-0.03939189016819,2.0,1,0.19461411237716675,0.5713798999786377,0.23400600254535675
2012-11-28,-0.8533703852444887,2.0,1,0.015918059274554253,0.11479349434375763,0.869288444519043
2012-12-01,0.08234400674700737,1.0,1,0.14387336373329163,0.7945972681045532,0.061529356986284256
2012-12-02,0.37874193489551544,1.0,1,0.6084564328193665,0.16182902455329895,0.229714497923851
2012-12-05,-0.05156394047662616,1.75,4,0.2876654462888837,0.3731051664799452,0.33922938676550984
2012-12-07,-0.20598283410072327,2.0,1,0.025095313787460327,0.7438265681266785,0.2310781478881836
2012-12-10,0.21276613138616085,1.0,2,0.45796590112149715,0.2968342676758766,0.2451997697353363
2012-12-13,0.5406477022916079,1.0,1,0.5596662759780884,0.42131519317626953,0.019018573686480522
2012-12-14,-0.43779919715598226,2.0,2,0.054632809944450855,0.45293518155813217,0.4924320071004331
2012-12-16,-0.459991492331028,1.0,2,0.04617416113615036,0.4476601700298488,0.5061656534671783
2012-12-17,-0.7323925849050283,1.0,1,0.024126553907990456,0.2193542867898941,0.7565191388130188
2012-12-18,0.1902208775281906,2.0,3,0.4935361643632253,0.20314860343933105,0.30331528683503467
2012-12-20,-0.034396156668663025,3.0,1,0.1943034529685974,0.5769969820976257,0.22869960963726044
2012-12-24,0.6479654125869274,1.0,1,0.6940829753875732,0.25979939103126526,0.04611756280064583
2012-12-25,0.45927856862545013,1.0,1,0.6295534372329712,0.20017172396183014,0.17027486860752106
2012-12-26,0.7653105575591326,1.0,1,0.7950319051742554,0.17524683475494385,0.029721347615122795
2012-12-27,0.15724360197782516,2.0,1,0.16608308255672455,0.825077474117279,0.008839480578899384
2012-12-28,-0.48840267211198807,2.0,1,0.031238548457622528,0.44912028312683105,0.5196412205696106
2013-01-03,0.49497098848223686,2.0,2,0.542439728975296,0.4100914988666773,0.04746874049305916
2013-01-06,-0.4613335649482906,1.5,2,0.022361962590366602,0.49394247122108936,0.4836955275386572
2013-01-08,-0.9563068971037865,2.0,1,0.010948635637760162,0.02179579623043537,0.9672555327415466
2013-01-09,-0.8763798289000988,1.0,1,0.011795658618211746,0.10002881288528442,0.8881754875183105
2013-01-10,-0.9402347588911653,1.0,1,0.009686670266091824,0.040391962975263596,0.9499214291572571
2013-01-15,0.3474835172916452,1.3333333333333333,3,0.3728658470014731,0.6017518291870753,0.0253823297098279
2013-01-16,-0.16417171247303486,1.5,2,0.3472322039306164,0.14136393647640944,0.5114039164036512
2013-01-17,0.3811288848519325,2.0,1,0.47080671787261963,0.4395155608654022,0.0896778330206871
2013-01-23,-0.42691349890083075,1.0,2,0.0766848111525178,0.41971686482429504,0.5035983100533485
2013-01-24,0.22913310459504524,2.0,3,0.31345974157253903,0.6022136708100637,0.08432663697749376
2013-01-26,-0.21781738102436066,2.0,1,0.09598593413829803,0.5902107357978821,0.3138033151626587
2013-01-28,0.08169006183743477,1.0,1,0.09863792359828949,0.8844142556190491,0.01694786176085472
2013-01-30,-0.667444558814168,2.0,1,0.01674392633140087,0.29906758666038513,0.6841884851455688
2013-01-31,-0.2605512465039889,1.0,3,0.05865610080460707,0.6221365531285604,0.31920734730859596
2013-02-03,-0.7224523480981588,2.0,1,0.026288801804184914,0.2249700129032135,0.7487411499023438
2013-02-04,0.11610451340675354,2.0,1,0.16341274976730347,0.7892789840698242,0.04730823636054993
2013-02-05,-0.26698268204927444,2.0,1,0.032725922763347626,0.6675655245780945,0.29970860481262207
2013-02-06,0.8364626318216324,1.0,1,0.8546066880226135,0.12724925577640533,0.01814405620098114
2013-02-07,-0.6606366485357285,2.0,1,0.06349004805088043,0.2123832255601883,0.7241266965866089
2013-02-10,-0.7315449919551611,1.0,1,0.016412833705544472,0.23562932014465332,0.7479578256607056
2013-02-11,-0.8248129393905401,1.0,2,0.03334484435617924,0.10849740728735924,0.8581577837467194
2013-02-12,0.10507025942206383,2.0,1,0.12993571162223816,0.8451988697052002,0.02486545220017433
2013-02-13,0.08939640875905752,2.0,1,0.10166618973016739,0.8860639929771423,0.012269780971109867
2013-02-15,-0.5642300608257452,2.0,3,0.048152207086483635,0.33946547843515873,0.6123822679122289
2013-02-16,-0.38818561285734177,1.0,1,0.0740334764122963,0.463747501373291,0.46221908926963806
2013-02-18,0.03573386324569583,2.5,2,0.0780789889395237,0.8795758783817291,0.04234512569382787
