date,sentiment_supply,oil_relevance_supply,news_count_supply,positive_prob_supply,neutral_prob_supply,negative_prob_supply
2019-03-13,-0.12243792414665222,2.0,1,0.027861163020133972,0.8218397498130798,0.1502990871667862
2019-03-14,0.5580900171771646,3.0,1,0.5674370527267456,0.4232158958911896,0.009347035549581051
2019-03-17,0.6296888887882233,3.0,1,0.8023430109024048,0.025002777576446533,0.17265412211418152
2019-03-19,0.2224293379113078,3.0,1,0.23582729697227478,0.7507748007774353,0.013397959060966969
2019-03-25,-0.8616898097097874,2.0,1,0.019626673310995102,0.0990568995475769,0.8813164830207825
2019-03-28,0.28026915341615677,3.0,1,0.36336222290992737,0.5535446405410767,0.0830930694937706
2019-04-04,-0.8229787014424801,3.0,1,0.024683210998773575,0.12765491008758545,0.8476619124412537
2019-04-08,0.1481666136533022,2.0,2,0.4024293664842844,0.34330783039331436,0.2542627528309822
2019-04-10,0.42482792399823666,1.0,2,0.44463490322232246,0.5355580747127533,0.019806979224085808
2019-04-11,-0.9547243816778064,2.0,1,0.007808496244251728,0.02965863235294819,0.9625328779220581
2019-04-12,0.07615411467850208,2.0,1,0.08611129224300385,0.9039315581321716,0.009957177564501762
2019-04-16,0.7222692370414734,1.0,1,0.772270679473877,0.1777278482913971,0.050001442432403564
2019-04-22,-0.2855117991566658,1.0,1,0.04737453907728195,0.6197391152381897,0.33288633823394775
2019-04-23,0.3442593580111861,1.0,1,0.3559845983982086,0.6322901844978333,0.011725240387022495
2019-04-24,0.11576551385223866,2.0,1,0.1298469752073288,0.8560715913772583,0.014081461355090141
2019-04-26,0.1382024884223938,2.0,3,0.1823327193657557,0.7735370794932047,0.044130230943361916
2019-04-29,-0.26039379090070724,2.0,1,0.10341567546129227,0.5327749252319336,0.3638094663619995
2019-04-30,-0.23486139252781868,3.0,1,0.046234648674726486,0.6726692914962769,0.28109604120254517
2019-05-03,0.6207943893969059,1.0,1,0.637822151184082,0.3451501429080963,0.017027761787176132
2019-05-05,-0.9257774353027344,2.0,1,0.029603183269500732,0.015016197226941586,0.9553806185722351
2019-05-13,-0.27409928059205413,2.0,2,0.12092598900198936,0.4840487986803055,0.3950252695940435
2019-05-14,0.07696031033992767,2.0,1,0.0917574092745781,0.8934454917907715,0.014797098934650421
2019-05-17,-0.47150049172341824,1.5,2,0.024547792971134186,0.4794038850814104,0.4960482846945524
2019-05-20,0.14878396689891815,2.0,1,0.18743306398391724,0.7739178538322449,0.038649097084999084
2019-05-22,-0.5633867532014847,2.0,1,0.017815575003623962,0.4009820520877838,0.5812023282051086
2019-05-28,0.0671459250152111,1.0,1,0.08150056004524231,0.904144823551178,0.014354635030031204
2019-05-30,-0.9466095864772797,1.0,1,0.01675298810005188,0.019884414970874786,0.9633625745773315
2019-06-02,0.17617292143404484,1.0,1,0.188390851020813,0.7993911504745483,0.01221792958676815
2019-06-05,0.7698254585266113,3.0,1,0.8681827187538147,0.03345995023846626,0.09835726022720337
2019-06-06,0.8803484980016947,2.0,1,0.8995328545570374,0.08128276467323303,0.019184356555342674
2019-06-13,-0.1084284856915474,2.0,1,0.049853406846523285,0.7918646335601807,0.15828189253807068
2019-06-16,0.49370333552360535,2.0,1,0.6469463109970093,0.19981072843074799,0.15324297547340393
2019-06-18,-0.774760315194726,1.0,1,0.03073292039334774,0.1637738198041916,0.8054932355880737
2019-06-28,0.2321733431890607,3.0,1,0.240469291806221,0.751234769821167,0.00829594861716032
2019-06-30,0.8172101154923439,2.0,1,0.8926248550415039,0.03196047618985176,0.07541473954916
2019-07-05,-0.6592376455664635,3.0,1,0.05976656824350357,0.2212291806936264,0.719004213809967
2019-07-08,-0.050428954884409904,2.0,2,0.3735270965844393,0.202516857534647,0.4239560514688492
2019-07-15,-0.9491257462650537,2.0,1,0.011337241157889366,0.02819972112774849,0.9604629874229431
2019-07-17,-0.6324918139725924,2.0,2,0.05167391709983349,0.2641603108495474,0.6841657310724258
2019-07-19,-0.6828935630619526,2.0,1,0.05254877731204033,0.2120089828968048,0.7354423403739929
2019-07-25,0.8468669131398201,3.0,1,0.8897385597229004,0.06738980859518051,0.04287164658308029
2019-08-13,0.06771175563335419,1.0,1,0.07973933964967728,0.908233106136322,0.01202758401632309
2019-08-14,-0.4273385852575302,2.0,2,0.0662807235494256,0.4400999853387475,0.4936193088069558
2019-08-16,-0.6306751221418381,2.0,1,0.052104368805885315,0.2651161253452301,0.6827794909477234
2019-08-19,-0.8542209472507238,1.0,1,0.019007066264748573,0.10776490718126297,0.8732280135154724
2019-08-20,-0.03133682534098625,1.5,2,0.31260049901902676,0.34346210956573486,0.343937324360013
2019-08-22,-0.033604830503463745,1.0,1,0.050809696316719055,0.8647757768630981,0.0844145268201828
2019-08-23,-0.4819679483771324,1.0,1,0.09484676271677017,0.3283385634422302,0.5768147110939026
2019-09-04,-0.06032407097518444,2.5,2,0.2483574990183115,0.4429609924554825,0.30868156999349594
2019-09-06,0.10709786787629128,2.0,1,0.11942057311534882,0.8682567477226257,0.012322705239057541
2019-09-09,0.10775692388415337,3.0,2,0.12045548483729362,0.8668459355831146,0.012698560953140259
2019-09-12,-0.1555597484111786,2.0,1,0.12610766291618347,0.5922249555587769,0.28166741132736206
2019-09-14,-0.9026358090341091,1.0,1,0.01634824648499489,0.06466762721538544,0.918984055519104
2019-09-16,-0.7110857410356403,1.4,5,0.0880051689222455,0.11290391758084298,0.7990909099578858
2019-09-17,-0.22944157073895136,2.3333333333333335,3,0.03662325566013654,0.6973119576772054,0.2660648263990879
2019-09-20,0.06732023321092129,3.0,1,0.08350386470556259,0.9003125429153442,0.016183631494641304
2019-09-25,0.1820336952805519,2.5,2,0.4764145165681839,0.2292046844959259,0.294380821287632
2019-09-26,0.645023301243782,2.0,1,0.6543639898300171,0.33629530668258667,0.009340688586235046
2019-10-02,-0.04127962701022625,3.0,1,0.028358543291687965,0.902003288269043,0.06963817030191422
2019-10-03,-0.8597565516829491,2.0,1,0.02258024364709854,0.09508299082517624,0.8823367953300476
2019-10-09,-0.9643325861543417,2.0,1,0.00697135366499424,0.02172463946044445,0.9713039398193359
2019-10-10,0.10870017297565937,2.0,1,0.1179792582988739,0.87274169921875,0.009279085323214531
2019-10-13,-0.03070763126015663,2.0,3,0.33670527798434097,0.29588180407881737,0.3674129092444976
2019-10-15,-0.3671710394943754,1.6666666666666667,3,0.0495822528998057,0.5336645040661097,0.4167532923941811
2019-10-16,-0.8315869513899088,2.0,1,0.023925190791487694,0.12056272476911545,0.8555121421813965
2019-10-25,-0.7501761578023434,2.0,1,0.016780350357294083,0.21626317501068115,0.7669565081596375
2019-10-28,-0.09473278559744358,1.5,2,0.3492708317935467,0.20672550424933434,0.44400361739099026
2019-10-29,-0.8132499307394028,1.0,1,0.01857222616672516,0.14960558712482452,0.8318221569061279
2019-11-04,-0.007525499910116196,1.0,1,0.0343896858394146,0.9236950874328613,0.04191518574953079
2019-11-08,-0.020499061793088913,3.0,1,0.040760383009910583,0.8979802131652832,0.061259444802999496
2019-11-11,0.09619721118360758,1.0,1,0.10533246397972107,0.8855322599411011,0.009135252796113491
2019-12-02,0.26764330733567476,2.0,1,0.2801856994628906,0.707271933555603,0.012542392127215862
2019-12-05,-0.03987375646829605,1.0,1,0.036732010543346405,0.8866621851921082,0.07660576701164246
2019-12-10,-0.8870892599225044,1.0,1,0.037285737693309784,0.03833926096558571,0.9243749976158142
2019-12-11,-0.8595954086631536,2.0,1,0.031215736642479897,0.0779731348156929,0.8908111453056335
2019-12-16,-0.8176878206431866,1.0,1,0.01677684858441353,0.14875853061676025,0.8344646692276001
2019-12-20,-0.9652899401262403,1.0,1,0.007859895937144756,0.018990278244018555,0.973149836063385
2019-12-24,0.3906333949416876,2.0,2,0.4542650729417801,0.48210325837135315,0.0636316780000925
2019-12-26,0.8653815127909184,1.0,1,0.8997011184692383,0.06597930938005447,0.03431960567831993
2019-12-30,0.3514409866183996,1.3333333333333333,3,0.5390283713738123,0.2733842668433984,0.18758738475541273
2019-12-31,-0.8776163561269641,1.6666666666666667,3,0.024054636247456074,0.07427441825469334,0.9016709923744202
2020-01-03,-0.9146241005510092,1.0,1,0.017399782314896584,0.05057642236351967,0.9320238828659058
2020-01-08,-0.4068635357543826,2.0,2,0.042290457524359226,0.5085555985569954,0.44915399327874184
2020-01-09,0.2888320805504918,3.0,1,0.2980107069015503,0.6928107142448425,0.009178626351058483
2020-01-10,-0.7133285291492939,2.0,1,0.032681118696928024,0.22130924463272095,0.7460096478462219
2020-01-12,-0.8582352697849274,2.0,1,0.020685583353042603,0.10039352625608444,0.87892085313797
2020-01-13,-0.614118330180645,2.0,1,0.06038213521242142,0.2651173770427704,0.6745004653930664
2020-01-14,0.9109145496040583,2.0,1,0.9406872987747192,0.02954000234603882,0.029772749170660973
2020-01-19,-0.9603140838444233,1.0,1,0.009219478815793991,0.02124689146876335,0.9695335626602173
2020-01-28,-0.9426294900476933,1.0,1,0.011159028857946396,0.035052500665187836,0.9537885189056396
2020-02-02,0.9252902157604694,2.0,1,0.9457814693450928,0.03372729942202568,0.020491253584623337
2020-02-07,-0.008937612175941467,2.0,1,0.14661569893360138,0.6978309750556946,0.15555331110954285
2020-02-11,-0.8045695424079895,2.0,1,0.029878675937652588,0.13567301630973816,0.8344482183456421
2020-02-12,-0.7609804719686508,2.0,1,0.1074526458978653,0.024114275351166725,0.8684331178665161
2020-02-14,-0.9417974632233381,2.0,1,0.007123561576008797,0.043955471366643906,0.9489210247993469
2020-02-24,0.5396303366869688,3.0,1,0.5612735748291016,0.41708314418792725,0.02164323814213276
2020-03-04,-0.7195995096117258,2.0,1,0.025414442643523216,0.2295716106891632,0.745013952255249
2020-03-05,-0.035231031477451324,2.0,1,0.05354008823633194,0.8576887845993042,0.08877111971378326
2020-03-06,-0.6723047904670238,2.0,1,0.02252562716603279,0.2826439440250397,0.6948304176330566
2020-03-08,-0.954701617360115,2.0,1,0.012306854128837585,0.020684652030467987,0.9670084714889526
2020-03-09,-0.8939287438988686,1.5,2,0.01694955676794052,0.07217217423021793,0.9108783006668091
2020-03-10,0.7550627961754799,2.0,1,0.8438079357147217,0.06744696944952011,0.08874513953924179
2020-03-11,-0.6712683085352182,1.0,1,0.027720129117369652,0.27329137921333313,0.6989884376525879
2020-03-12,0.02523643523454666,3.0,2,0.08141014911234379,0.8624161183834076,0.05617371387779713
2020-03-16,0.04169240593910217,2.0,1,0.10126426815986633,0.8391638994216919,0.05957186222076416
2020-03-17,-0.7650260627269745,2.0,1,0.033091992139816284,0.16878989338874817,0.7981180548667908
2020-03-18,-0.9148254115134478,1.5,2,0.015148190781474113,0.054878246039152145,0.9299736022949219
2020-03-19,0.1880083312280476,2.5,2,0.48087252862751484,0.22626328840851784,0.29286419739946723
2020-03-20,0.3942604064941406,2.0,1,0.558052122592926,0.27815619111061096,0.1637917160987854
2020-03-24,0.23855870962142944,2.0,1,0.593963086605072,0.050632547587156296,0.3554043769836426
2020-03-31,-0.1553116007708013,1.5,2,0.3194888671860099,0.20571068860590458,0.4748004679568112
2020-04-01,-0.805399039760232,3.0,1,0.029934009537100792,0.1347329467535019,0.8353330492973328
2020-04-02,-0.012449835737546286,2.0,3,0.3376753230889638,0.3121995727221171,0.35012515882651013
2020-04-03,-0.5562618225812912,2.0,2,0.09347422420978546,0.2567896544933319,0.6497360467910767
2020-04-05,0.26662780763581395,2.5,2,0.4638539683073759,0.33891988918185234,0.19722616067156196
2020-04-09,0.09151768032461405,2.5,2,0.2820521630346775,0.5274133086204529,0.19053448271006346
2020-04-12,-0.05018185917288065,2.5,2,0.4397389395162463,0.07034024223685265,0.48992079868912697
2020-04-16,0.22886154986917973,1.0,1,0.24022898077964783,0.7484036087989807,0.011367430910468102
2020-04-17,0.3755364157259464,1.0,1,0.41598063707351685,0.5435751080513,0.04044422134757042
2020-04-20,-0.6511980708067616,1.6666666666666667,3,0.0257813169931372,0.2972393110394478,0.6769793877998987
2020-04-21,-0.6400832468643785,1.6666666666666667,3,0.02121579305579265,0.3174851605047782,0.6612990399201711
2020-04-23,0.13052164018154144,2.0,1,0.21256603300571442,0.7053895592689514,0.08204439282417297
2020-04-24,-0.8860500268638134,1.0,1,0.011401135474443436,0.09114772826433182,0.8974511623382568
2020-04-27,-0.9251922480762005,2.0,1,0.01815246418118477,0.038502778857946396,0.9433447122573853
2020-04-30,-0.16818172112107277,2.0,2,0.12668177485466003,0.5784547328948975,0.2948634959757328
2020-05-02,0.9301512558013201,3.0,1,0.9472686052322388,0.035614073276519775,0.017117349430918694
2020-05-03,-0.9608760075643659,1.0,1,0.008922855369746685,0.021278273314237595,0.9697988629341125
2020-05-04,0.8641053438186646,1.0,1,0.9160398244857788,0.032025717198848724,0.05193448066711426
2020-05-06,-0.016324307769536972,2.5,2,0.35100312903523445,0.2816694527864456,0.3673274368047714
2020-05-12,-0.8867333671078086,1.0,2,0.043639049865305424,0.025988535489887,0.930372416973114
2020-05-16,-0.41628196090459824,2.5,2,0.018884673714637756,0.5459486842155457,0.435166634619236
2020-05-19,0.2699063780407111,2.0,3,0.5585802340259155,0.15274591743946075,0.2886738559852044
2020-05-22,0.06772855389863253,1.0,1,0.0799829512834549,0.9077625870704651,0.012254397384822369
2020-05-25,-0.9321467885747552,1.0,1,0.00945186521857977,0.04894949868321419,0.941598653793335
2020-05-29,0.25377689860761166,2.3333333333333335,3,0.3822147784133752,0.48934731384118396,0.12843787980576357
2020-06-09,0.8146576657891273,3.0,1,0.8828826546669006,0.04889238625764847,0.06822498887777328
2020-06-10,-0.9069822560995817,2.0,1,0.02612309344112873,0.04077155515551567,0.9331053495407104
2020-06-12,0.12072444520890713,1.0,1,0.14866596460342407,0.8233925700187683,0.027941519394516945
2020-06-14,0.9134774385020137,3.0,1,0.9241126775741577,0.06525204330682755,0.010635239072144032
2020-06-16,-0.8103685430251062,2.5,2,0.024170661810785532,0.14129016268998384,0.8345392048358917
2020-06-17,-0.8491066433489323,2.0,1,0.010923709720373154,0.12904594838619232,0.8600303530693054
2020-06-19,0.6995808556675911,3.0,1,0.8073561191558838,0.08486855775117874,0.1077752634882927
2020-06-23,-0.014253141358494759,2.0,1,0.025978652760386467,0.9337895512580872,0.040231794118881226
2020-06-24,-0.7971470835618675,2.0,2,0.016697984654456377,0.16945694014430046,0.8138450682163239
2020-06-25,0.1941046779975295,2.0,1,0.20329518616199493,0.787514328956604,0.009190508164465427
2020-06-29,-0.8043719585984945,2.0,1,0.017157072201371193,0.16131392121315002,0.8215290307998657
2020-06-30,-0.948729807510972,1.0,1,0.014548486098647118,0.022173244506120682,0.9632782936096191
2020-07-06,-0.9087440557777882,2.0,1,0.039581816643476486,0.012092278338968754,0.9483258724212646
2020-07-07,-0.9153284123167396,1.0,1,0.014110059477388859,0.05645144730806351,0.9294384717941284
2020-07-09,0.5304066967219114,1.0,1,0.5430223941802979,0.44436195492744446,0.012615697458386421
2020-07-13,-0.4136802088469267,2.5,2,0.04854052700102329,0.4892387092113495,0.46222073584795
2020-07-20,0.16747713647782803,2.0,1,0.17998090386390686,0.8075153231620789,0.012503767386078835
2020-07-21,-0.9491180637851357,2.0,1,0.012688412331044674,0.025505010038614273,0.9618064761161804
2020-07-23,-0.4016557647846639,2.0,2,0.07647022046148777,0.44540377985686064,0.4781259852461517
2020-07-29,0.4530021585524082,2.0,1,0.4961811900138855,0.4606398344039917,0.04317903146147728
2020-08-07,0.6730918437242508,2.0,1,0.7587876319885254,0.15551656484603882,0.0856957882642746
2020-08-10,-0.25654710084199905,2.0,1,0.050365231931209564,0.642722487449646,0.3069123327732086
2020-08-11,-0.5295028663240373,2.0,2,0.034257757011801004,0.40198158845305443,0.5637606233358383
2020-08-12,0.9081543833017349,2.0,1,0.9320212602615356,0.044111836701631546,0.02386687695980072
2020-08-13,-0.428361339494586,2.5,2,0.04835136421024799,0.4749359143897891,0.476712703704834
2020-08-14,0.10259499400854111,1.5,2,0.5032463669776917,0.09610223211348057,0.40065137296915054
2020-08-17,0.0882653184235096,3.0,1,0.10810771584510803,0.872049868106842,0.019842397421598434
2020-08-18,0.26963857002556324,2.0,1,0.27955982089042664,0.7105188965797424,0.009921250864863396
2020-08-24,0.6508425157517195,1.0,1,0.658234715461731,0.3343730568885803,0.007392199710011482
2020-09-01,0.8641487397253513,3.0,1,0.915748119354248,0.03265250846743584,0.05159937962889671
2020-09-04,0.880115850828588,2.0,1,0.8923091292381287,0.09549758583307266,0.012193278409540653
2020-09-08,-0.94465799536556,1.0,1,0.015071735717356205,0.02519848570227623,0.9597297310829163
2020-09-11,0.017421752214431763,2.0,1,0.040033187717199326,0.9373553991317749,0.022611435502767563
2020-09-12,0.712730597704649,1.0,1,0.763717532157898,0.18529552221298218,0.05098693445324898
2020-09-15,-0.9531939961016178,2.0,1,0.013598587363958359,0.0196088757365942,0.9667925834655762
2020-09-16,0.05544611904770136,3.0,1,0.06729672104120255,0.9208527207374573,0.011850601993501186
2020-09-18,0.5558981411159039,2.0,1,0.613163411617279,0.32957133650779724,0.0572652705013752
2020-09-21,-0.8554859273135662,1.0,1,0.023978341370821,0.09655739367008209,0.8794642686843872
2020-09-22,0.01488769551118215,1.6666666666666667,3,0.34711590440322954,0.3206558475891749,0.3322282088920474
2020-09-23,0.3372930344194174,1.0,1,0.35321474075317383,0.6308635473251343,0.015921706333756447
2020-09-24,0.028376858681440353,1.0,1,0.06701534241437912,0.8943461179733276,0.038638483732938766
2020-09-25,0.5096193999052048,2.0,2,0.6350546479225159,0.23951011896133423,0.1254352480173111
2020-09-26,-0.9107675589621067,2.0,1,0.03327518329024315,0.022682102397084236,0.9440427422523499
2020-09-28,-0.39084362983703613,2.0,1,0.23842447996139526,0.13230742514133453,0.6292681097984314
2020-09-30,-0.5031172302551568,1.5,4,0.20072596776299179,0.09543090453371406,0.7038431980181485
2020-10-01,-0.8137137964367867,2.0,1,0.05524813383817673,0.07579000294208527,0.8689619302749634
2020-10-02,-0.46024285070598125,2.0,2,0.2117746639996767,0.11620786972343922,0.672017514705658
2020-10-05,0.9164721537381411,3.0,1,0.9383103251457214,0.039851460605859756,0.021838171407580376
2020-10-06,0.6547467205673456,3.0,1,0.6755646467208862,0.30361735820770264,0.02081792615354061
2020-10-07,-0.3526350074680522,1.25,4,0.15768865402787924,0.3319876887835562,0.5103236614959314
2020-10-08,0.7506302050314844,1.0,1,0.7582263350486755,0.23417764902114868,0.007596130017191172
2020-10-09,-0.720067523419857,2.0,2,0.031889207661151886,0.21615408547222614,0.7519567310810089
2020-10-12,0.05716351233422756,1.0,1,0.07572810351848602,0.9057073593139648,0.01856459118425846
2020-10-13,0.6981226801872253,2.0,1,0.831852912902832,0.034416891634464264,0.1337302327156067
2020-10-14,0.3191418582573533,2.0,1,0.32783737778663635,0.6634671688079834,0.008695519529283047
2020-10-16,-0.9523474099114537,2.0,1,0.009607899002730846,0.028436902910470963,0.9619553089141846
2020-10-18,0.08546723797917366,1.0,1,0.11940047144889832,0.8466662764549255,0.033933233469724655
2020-10-19,-0.07474069173137347,2.6666666666666665,3,0.2192155479763945,0.48682822783788043,0.29395623970776796
2020-10-20,0.03404886617014805,2.0,3,0.34009963274002075,0.3538496245940526,0.3060507665698727
2020-10-22,0.6311707980930805,1.0,1,0.6464349627494812,0.3383009135723114,0.01526416465640068
2020-10-23,0.03866990003734827,2.0,2,0.4418175108730793,0.15503478795289993,0.40314761083573103
2020-10-25,0.008721888065338135,1.0,1,0.3535369634628296,0.3016478717327118,0.34481507539749146
2020-10-26,-0.3888472231725852,2.3333333333333335,3,0.24552169255912304,0.12010939760754506,0.6343689157317082
2020-10-27,-0.940311748534441,1.0,1,0.008000176399946213,0.04368787631392479,0.9483119249343872
2020-10-28,-0.5477408971637487,1.0,3,0.04675335933764776,0.35875236988067627,0.5944942565013965
2020-10-29,-0.6750675737857819,2.0,1,0.14193293452262878,0.041066575795412064,0.8170005083084106
2020-10-30,-0.6034532003104687,1.0,1,0.015692967921495438,0.36516088247299194,0.6191461682319641
2020-11-02,0.16736682876944542,1.5,2,0.22119679301977158,0.724973201751709,0.05382996425032616
2020-11-03,0.008836869150400162,3.0,1,0.04970236495137215,0.9094321131706238,0.040865495800971985
2020-11-08,-0.8230219483375549,3.0,1,0.028820395469665527,0.11933727562427521,0.8518423438072205
2020-11-09,0.8530987240374088,2.0,1,0.8612255454063416,0.13064759969711304,0.008126821368932724
2020-11-11,-0.0627199630253017,1.0,2,0.4240181092172861,0.08924380782991648,0.4867380722425878
2020-11-12,0.056073129177093506,3.0,1,0.073252834379673,0.9095674753189087,0.0171797052025795
2020-11-15,0.881455697119236,2.0,1,0.9186499714851379,0.044155772775411606,0.03719427436590195
2020-11-18,-0.003930273465812206,2.0,2,0.4770504245534539,0.04196882247924805,0.48098069801926613
2020-11-19,-0.4949968485161662,2.0,2,0.03576592821627855,0.43347129225730896,0.5307627767324448
2020-11-21,0.3878111708909273,1.0,1,0.40763476490974426,0.5725416541099548,0.019823594018816948
2020-11-22,0.09941808506846428,1.0,1,0.11768771708011627,0.8640426397323608,0.018269632011651993
2020-11-24,0.09799741953611374,3.0,1,0.19761773943901062,0.7027619481086731,0.09962031990289688
2020-11-25,0.22694571921601892,2.0,1,0.2340908795595169,0.7587640285491943,0.0071451603434979916
2020-12-03,0.1348733496852219,2.5,2,0.45537903904914856,0.2241153046488762,0.32050568936392665
2020-12-04,-0.87348557356745,2.0,1,0.015221289359033108,0.09607182443141937,0.8887068629264832
2020-12-08,0.10710598155856133,2.0,1,0.12914620339870453,0.848813533782959,0.022040221840143204
2020-12-09,-0.8958068927749991,1.0,1,0.01164646539837122,0.08090012520551682,0.9074533581733704
2020-12-10,-0.9433429362252355,1.0,1,0.009993779473006725,0.03666955232620239,0.9533367156982422
2020-12-11,-0.046404700726270676,1.6666666666666667,3,0.303535383194685,0.34652452419201535,0.34994008392095566
2020-12-13,-0.7877358682453632,2.0,1,0.032156895846128464,0.14795036613941193,0.8198927640914917
2020-12-14,-0.8593948045745492,1.0,1,0.011061652563512325,0.11848188191652298,0.8704564571380615
2020-12-16,0.26142025738954544,2.0,2,0.3706617970019579,0.5200966484844685,0.10924153961241245
2020-12-17,-0.2518642283976078,1.0,1,0.02041536197066307,0.7073050141334534,0.2722795903682709
2020-12-21,-0.38609875179827213,1.0,1,0.022376617416739464,0.569148063659668,0.4084753692150116
2020-12-29,0.9235678277909756,2.0,1,0.943827211856842,0.03591334447264671,0.02025938406586647
2020-12-30,-0.37837518053129315,2.0,2,0.10061292815953493,0.420398972928524,0.4789881086908281
2020-12-31,-0.9525743061676621,2.0,1,0.01133549865335226,0.02475481480360031,0.9639098048210144
2021-01-04,-0.9618727285414934,3.0,1,0.010181037709116936,0.0177652258425951,0.9720537662506104
2021-01-05,0.38778322376310825,2.5,2,0.4748362824320793,0.4381106775254011,0.08705305866897106
2021-01-06,0.42031337274238467,1.5,2,0.43263931572437286,0.5550347566604614,0.012325942981988192
2021-01-09,-0.9031199663877487,2.0,1,0.03866727650165558,0.019545530900359154,0.9417872428894043
2021-01-12,0.19229769986122847,2.0,1,0.20773495733737946,0.7768278121948242,0.01543725747615099
2021-01-13,-0.4950805860571563,2.0,2,0.23428805591538548,0.036343274638056755,0.7293686419725418
2021-01-14,-0.9036961533129215,2.0,1,0.014324691146612167,0.06765449792146683,0.9180208444595337
2021-01-19,0.652902944944799,2.0,5,0.7157253324985504,0.22145229056477547,0.06282238755375147
2021-01-20,0.06003781408071518,2.0,2,0.4678342938423157,0.12436922639608383,0.4077964797616005
2021-01-21,-0.6780096739530563,1.3333333333333333,3,0.03605099022388458,0.24988833193977675,0.7140606641769409
2021-01-24,-0.4593092805395524,1.6666666666666667,3,0.07520849878589313,0.39027371257543564,0.5345177793254455
2021-01-26,0.7511026263237,3.0,1,0.8371278047561646,0.07684697210788727,0.0860251784324646
2021-01-29,0.4121208777651191,2.0,1,0.4209327697753906,0.5702552795410156,0.00881189201027155
2021-02-02,-0.9396282834932208,2.0,2,0.01850758958607912,0.023356490768492222,0.9581358730792999
2021-02-03,-0.4728359873406589,1.5,2,0.02125180186703801,0.48466043919324875,0.4940877892076969
2021-02-04,0.47403868194669485,2.0,2,0.4840269349515438,0.5059848502278328,0.009988253004848957
2021-02-09,0.3807105328887701,1.0,1,0.39780527353286743,0.585099995136261,0.017094740644097328
2021-02-11,-0.24825837338964143,2.3333333333333335,3,0.07510365545749664,0.6015342622995377,0.3233620288471381
2021-02-15,-0.6545902823563665,2.0,4,0.04298564768396318,0.2594384243711829,0.6975759300403297
2021-02-16,-0.9438609820790589,2.5,2,0.009577061515301466,0.036984886042773724,0.9534380435943604
2021-02-17,0.04122663289308548,2.0,2,0.274154432117939,0.4929177016019821,0.23292779922485352
2021-02-18,-0.393088748678565,1.0,2,0.061897849664092064,0.4831155613064766,0.4549865983426571
2021-02-19,0.3391330636416872,1.6666666666666667,3,0.6514819487929344,0.03616923155883948,0.3123488851512472
2021-02-22,0.09482049942016602,3.0,1,0.12903551757335663,0.8367494940757751,0.03421501815319061
2021-02-23,-0.025058170314878225,1.25,4,0.08125840965658426,0.8124250322580338,0.10631657997146249
2021-02-24,-0.9642773810774088,2.0,1,0.008397763594985008,0.01892705261707306,0.9726751446723938
2021-02-26,-0.3388609141111374,1.0,1,0.04167605936527252,0.5777869820594788,0.3805369734764099
2021-02-28,-0.8744169510900974,1.0,1,0.02055489644408226,0.08447319269180298,0.8949718475341797
2021-03-01,0.3606887757778168,2.0,1,0.5644441246986389,0.23180052638053894,0.20375534892082214
2021-03-03,0.10187958925962448,1.5,2,0.1430218117311597,0.8158359527587891,0.041142222471535206
2021-03-04,-0.9056975860148668,1.0,1,0.020439622923731804,0.05342317745089531,0.9261372089385986
2021-03-05,-0.9339028559625149,3.0,1,0.008877936750650406,0.04834135249257088,0.9427807927131653
2021-03-08,-0.2532941438257694,1.6666666666666667,3,0.2834884983797868,0.17972886810700098,0.5367826422055563
2021-03-09,0.9223665464669466,2.0,1,0.9430116415023804,0.0363432839512825,0.02064509503543377
2021-03-10,0.10846669506281614,2.0,4,0.22613698616623878,0.6561927041038871,0.11767029110342264
2021-03-12,-0.9289770750328898,2.0,1,0.012589511461555958,0.045843858271837234,0.9415665864944458
2021-03-14,0.016814284026622772,1.0,1,0.10096901655197144,0.8148761987686157,0.08415473252534866
2021-03-15,0.30423635244369507,1.0,1,0.5857386589050293,0.1327589899301529,0.28150230646133423
2021-03-16,-0.9245435800403357,2.0,1,0.024771252647042274,0.025913942605257034,0.9493148326873779
2021-03-17,-0.8942986498586833,2.0,2,0.023165397811681032,0.059370565228164196,0.9174640476703644
2021-03-18,-0.027450302615761757,2.0,1,0.027225563302636147,0.9180985689163208,0.0546758659183979
2021-03-19,-0.3946384551624457,1.6666666666666667,3,0.1138289188966155,0.3777037312587102,0.5084673740590612
2021-03-22,0.18398819509893655,1.2,5,0.25082058310508726,0.6823470272123814,0.06683238800615073
2021-03-24,0.13541333116590976,2.0,5,0.34780397564172744,0.43980538174510003,0.21239064447581768
2021-03-25,-0.6024476050709685,1.6666666666666667,3,0.025769783183932304,0.3460128419101238,0.6282173882549008
2021-03-26,0.16188796516507864,2.0,2,0.20248522236943245,0.7569175362586975,0.04059725720435381
2021-03-27,-0.8814961789175868,1.0,1,0.015431058593094349,0.08764167129993439,0.8969272375106812
2021-03-28,0.9000645661726594,2.0,2,0.9204033315181732,0.059257932007312775,0.02033876534551382
2021-03-29,0.264543985016644,1.3333333333333333,3,0.27910788357257843,0.7063282132148743,0.01456389855593443
2021-03-30,-0.3964121360331774,1.5,2,0.08148844866082072,0.4406109359115362,0.4779005846939981
2021-04-01,0.6574779748916626,3.0,1,0.7314696311950684,0.1945386677980423,0.07399165630340576
